Word,Frequency
elpecca-,1
anthith,1
imm,1
minays,1
trab,1
cofain,1
sinoo,1
folenidades,1
ymel,1
yfabreysquejyoosembiéeftemanda-,1
cys,1
haziendomiconciertofconle-,1
tíercol,1
füeconel,1
pazos,1
raquefue-,1
breneftuuo,1
tconelef,1
yosoff,1
jcfcr,1
bocabufearán,1
íau,1
pmniftro,1
heb-rece,1
uísfazf-,1
daftes,1
cepcion,1
vnmijmovi-,1
vnmifmo,1
flrosp,1
menofpreciaremos,1
t'preuaricó,1
uexcomu,1
cafandoíe,1
conhija,1
sca,1
xal,1
rjfi'jt,1
yeftaotravez,1
delagrimas,1
evoque,1
apuc,1
conteftado,1
chasmuge-,1
znohizo,1
cicílen,1
car',1
aborrecicre,1
embiela,1
dixoie-,1
lcrcpu,1
ccubra,1
mcáialey,1
dihina,1
afligi-,1
iijio,1
jtador,1
omi,1
chri-,1
repurga-,1
duziendo-,1
nina,1
brj,1
crifol,1
conteña,1
pta-,1
mcte,1
encan-,1
nonios,1
calu,1
canfar,1
dezistqualquiera,1
mondé,1
precurfer,1
ladel,1
túefsia,1
jefl,1
amento,1
repurgar,1
arguyral,1
ev-,1
particu,1
proutdenáa,1
embiocmi,1
méfage-,1
aquienvofotros,1
bufcaysjy,1
yquiépodráfufrireltiempo,1
púrgate,1
lauadores,1
affentarfehá,1
affi,1
portjf,1
narloshá,1
frecerán,1
yféráfuaueálehouaelprefentedelu,1
paflá-,1
juyzto,1
apreífurado,1
los'hechize-,1
adulterosjy,1
jorna-,1
yaalimento,1
prouadme,1
reysd,1
vaziaré,1
vofotrosnbendició,1
amenazaré,1
abortirájdixo,1
bienauen,1
preualeci-,1
yrq,1
guardemos'fuley,1
uprofperados,1
ymas,1
efcaparon,1
compañero-,1
yieho,1
uaefcucho,1
perdonarles,1
dift'eren-,1
xykopheti,1
deferel,1
meísiat,1
váralos,1
kemttte,1
obferuanaa,1
tancer-,1
prometerla,1
delba-,1
ptttla,1
tilias,1
mefiiaf,1
hijlorta,1
egun,1
trniédo,1
diezmes,1
ilosfe,1
xaíten,1
gufa-,1
ftruya,1
frutosde,1
numi,1
confortan,1
eftudiao,1
rosfieys,1
diffl,1
rayr,1
yhollareys,1
qualesfe-,1
benáj,1
braré,1
ordená-,1
bertad-,1
exq,1
elconuerriráel,1
hiérala,1
mttrc,1
finde,1
ípropheci,1
malachidí,1
primerlibrodelosmachabeos,1
raui,1
teten,1
lüujlre,1
alexá-,1
elmacedonio,1
matóa,1
delosmedos,1
oceupó,1
enfobcrueció,1
tributarias,1
nociendo,1
monria,1
muítre,1
antíocho,1
circuncidarfus,1
júta-,1
vendiéronle,1
anriocho,1
elephan,1
quaientay,1
yfubióáíerufalem,1
aüanca,1
glofcpno,1
iib,1
romea,1
deltéplo,1
gimie-,1
litaron,1
feritadas,1
cómouida,1
embióálas,1
butos,1
áíerulálem,1
bládas,1
yfaqueó,1
máronla,1
aoaduer,1
adiablo,1
derramáronla,1
tuaxio,1
taminaron,1
ierufaícm,1
enagenada,1
turales,1
conuertieró,1
fabados,1
tiplicada,1
antiochoefcriuió,1
lofcpfio,1
dexaife,1
cólintieron,1
confintieró,1
guardalfen,1
yqueprohibielfenlosholocauftosy,1
csacr,1
hazerc,1
aplacaciones,1
elté-,1
folenes,1
derramadu,1
profanaflenlossabbados,1
iibami-,1
qcótaminalfenelsanílua-,1
qedificaífen,1
facrificaífen,1
enfuziaífen,1
rnúdicias,1
abominabiones,1
mudaflen,1
lasjuf-,1
hiziefte,1
muneífepor,1
forcar,1
crificaífen,1
maleficios,1
amontaron,1
acogian,1
ydelantedelas,1
encediá,1
qucnmdos,1
áqualquiera,1
í'cntia,1
edido,1
hailaua,1
raesporlas,1
cuncidado,1
colgauanles,1
conhfcauan,1
esforzaron,1
efcogieron,1
inmúdas,1
calanü-,1
mkthatuiai,1
eio,1
dejuleylatjual,1
unanla,1
futhyos,1
profsigá,1
desimeó,1
anulií,1
rfs,1
rhiai,1
ioarim,1
iohannam,1
gadis,1
thafsi,1
yeleazarpor,1
abarom,1
apphus,1
yparaeftar,1
deaduerfanos,1
rcyi,1
nrauio,1
íierua-,1
fanduarios,1
nueñra,1
hcrmofura,1
nucñra,1
defaccos,1
treñir,1
enciéfos,1
clarifsi-,1
otrosmuchos,1
fujecion,1
mejordios,1
fáuorable,1
ieyjy,1
efeucharemos,1
nuellra,1
niádieftrani,1
fínic,1
lrj,1
allcgófe,1
tauj,1
mandaminicnto,1
icndolo,1
rratr,1
brecll,1
mifinahora,1
conítreñia,1
yzelólaley,1
rabozen,1
tfí,1
ticiaycl,1
isultiplicauan,1
comoalgunos,1
yfeauian,1
brantando,1
cerráronlas,1
matays,1
ínjufta-,1
yfupolo,1
lamentáronlos,1
hace-,1
pelcemos,1
anueftra,1
juñifi-,1
rcj,1
truy,1
horrbre,1
zernes,1
peleare-,1
blafcíh,1
p'ho',1
uersas,1
untaron,1
clojque,1
deftruyran,1
gelu,1
coj,1
dauanlos,1
yperfiguieron,1
íbbcr-,1
profpcraua,1
potenciaál,1
iofcpli,1
vidas'por,1
ganareys,1
álufticia,1
niz,1
tcclicó,1
teftificando,1
dequantos,1
varonilméte,1
tofepfro,1
souer-,1
cclefyria,1
ijdae,1
gouernará,1
yatraereys,1
vengareys,1
ymurió,1
íépulchros,1
ifraello,1
riftoria,1
hpolonio,1
esftterca,1
anriocbo,1
araparaua,1
fuefemejante,1
perfiguiólos,1
bufcandolos,1
limó,1
turbauan,1
perecian,1
bapolonio,1
ifra,1
falióle,1
hendos,1
seró,1
comooyó,1
queíudas,1
fiia,1
zerme,1
áludas,1
defubir,1
véganc,1
betho-,1
ix-,1
tampocos,1
tádo,1
facil,1
firteen,1
vienená,1
defpojarnos,1
nueftraa,1
quebrátará,1
tcmayj,1
acabandodedezirerto,1
faltódc,1
íiguiolo,1
thoron,1
phihrteos,1
cobraron,1
ycomoelreyantiochooyóerto,1
jofe,1
mádoles,1
eítuuief-,1
thefb-,1
pujan-,1
eftandopuís,1
penfoenyr,1
enperíia,1
dexóályfias,1
termiuos,1
qualttambien,1
boluieffe,1
lephantes,1
dexole,1
zicfle,1
embialfe,1
deshazerla,1
pufieíte,1
repartieíte,1
fuciu,1
proutncias,1
dorimenes,1
embioloscon,1
horn-,1
deñruyeíten,1
altercaron,1
áe-,1
maus,1
entiera,1
juntáronte,1
augmentauan,1
eaque,1
rauarte,1
dixeronelvnoálotrojleuantemoi,1
pelee-,1
yjuntoífela,1
eftarpre-,1
cordiay,1
nifalia,1
sanftuariocra,1
virtiéron-,1
inquirian,1
vefhduras,1
sacerdota-,1
leuan--,1
nazar,1
áalta,1
embiaremosj,1
taminados,1
fenbueltos,1
dixoalos,1
oceupados,1
cadavnofe,1
boluielfeáfu,1
alternáronlo,1
pele'eys,1
nueíira,1
fanctuarios,1
hií,1
lyftaf,1
repttrga,1
reslituye,1
eflablecefiefta,1
adaun,1
herirlos,1
entendiólo,1
eftauaa-,1
gorgiasal,1
quiííeran,1
valióte,1
caualleriay,1
diertros,1
yclamemos,1
aoraál,1
yelseñor,1
brátaráoy,1
juntaroníe,1
chillóla,1
geze-,1
cobdicievs,1
venceldos,1
bucl-,1
encédidos,1
cardenos,1
hynnos,1
feífenta,1
bethfura,1
benditofeas,1
ósaluador,1
qbrantafte,1
elimpetudelpoderofo,1
enfupotc-,1
ciay,1
miétofean,1
derribalos,1
canrares,1
xerciro,1
desbaratados,1
yviédolyííaslahuydadelosfuyos,1
antiochía,1
eftrágera,1
rehazer,1
jantandofe,1
exercite,1
rompieró,1
lamétaron,1
proftraronfe,1
tocaró,1
tompetas,1
learen,1
limpiauálos,1
limpiaró,1
cótaminadas,1
penfaró,1
cóuenible,1
niefle,1
confagraró,1
deatro,1
candelercy,1
encédieron,1
alumbrauá,1
mesno-,1
cictoy,1
ochojcuan,1
tarófe,1
fobrt,1
nucao,1
auií,1
huelas,1
puebíojrayeron,1
bédixeron,1
defaludy,1
cfcudetes,1
tiéposde,1
enano,1
fortificaroa,1
elmonte,1
vinieífenla,1
hollaflen,1
fortificólo,1
furan,1
tuuicfle,1
xerufalé,1
affiig,1
sátuario,1
ayraroníc,1
ypenfaron,1
defarraygarállinage,1
acrabatin,1
acordófe,1
beá,1
alfechádolo,1
encerrólos,1
cádofe,1
anathematizó,1
eratimo-,1
tornofeáludea,1
jútaron,1
deftruyrlosjy,1
atheman,1
rnanos,1
nueftrosfon,1
detubin,1
gahlea,1
jútofe,1
cogete,1
zacha,1
aazariaspor,1
preíidid,1
arbatis,1
falieronles,1
naba-,1
barafa,1
alimis,1
cafphor,1
tomailos,1
yrlos,1
efcalas,1
affalto,1
dixoafucxercitojpclead,1
oyporvuef,1
batiola,1
casbon,1
raphon,1
yludasembió,1
yhan,1
fueldoá,1
eflbtra,1
timorheo,1
refí-,1
feramas,1
temiere,1
atentare,1
efcriuanos,1
arrojan-,1
huyeronál,1
tentada,1
partar,1
inieftra,1
ítiedras,1
diziendojpaíteraos,1
jará,1
combatieron,1
aflolaronla,1
jútaua,1
deptolemayda,1
ganemos,1
encuétrodela,1
noerá,1
muyengrandecidos,1
chebron,1
dorquemóá,1
ncon,1
erada-,1
ypartiofeludas,1
delosef-,1
preualecer,1
cetra,1
pazcón,1
fingidamente,1
prouinciasfuperiores,1
alofcpho,1
elimayde,1
famofa,1
bundante,1
cobertores,1
arnefes,1
faquearla,1
íuda,1
desbaratado,1
bporlos,1
preualc-,1
deftiuyeron,1
abominacioncq,1
renouaua,1
acuerdóme,1
poraqllas,1
comprehédido,1
ydiolelacorona,1
ínftituyeífe,1
criafleá,1
dlofeptio,1
ciétoyquarétaynueue,1
yentcdiendo,1
eenderredor,1
qetc,1
procurándoles,1
fnelt,1
cercarlos,1
ypufieronles,1
cinquéta,1
bucos,1
jútandofe,1
deíer-,1
ediítos,1
ynofolamétehan,1
preuinieres,1
yelroyoyédoefto,1
enojofemucho,1
glofepho,1
loscapita-,1
cargóla,1
acoftumbrados,1
acercaron-,1
alosíj,1
ngcn'os,1
détru,1
aítentóloabeth-,1
zachara,1
hazía,1
bethzachara,1
vínoro-,1
putico,1
moftraronálos,1
ntes-b,1
incitarlos,1
repartiéronlas,1
quadrones,1
elephante,1
beftiaeftaua,1
porqualquier,1
eftofobre,1
conftnñendo,1
aitos,1
ordenadamente,1
alborotauanpor,1
porfuandar,1
elruydo,1
abaram,1
parecicdole,1
eftaria,1
entregándole,1
íínieft,1
elephan-,1
retiraróíe,1
baftimetos,1
ííi-,1
romqá,1
arronjar,1
tirai,1
yelloshizieron,1
tambiéingenios,1
porquantoera,1
poínos,1
deperíia,1
admrnift,1
elfeaprefluró,1
veniry,1
menofeabamos,1
confirmémosles,1
áuemos,1
difsipado,1
oft,1
demctr,1
ciudac,1
íná-,1
áphilippo,1
combatiólo,1
la'ciu-,1
antiothoy,1
alcmo,1
ijual,1
baccbides,1
butcbabeo,1
reyy,1
hlcimo,1
ymata,1
nelaño,1
errio,1
fiocos,1
yacontecióq,1
oomo,1
treys,1
tlalgunos,1
pretendia,1
acularon,1
háhechoanofotrosy,1
dominaua,1
méfa,1
hablalfcn,1
aludas,1
exército,1
demandarles,1
afsideos,1
ul',1
citorno,1
jlcsdeman,1
de-paz,1
íiron,1
eranlosef-,1
fcos,1
eflre,1
enterraífe,1
qbranta-,1
juraró,1
ybacchides,1
mouióel,1
bethzecha,1
leayudalfe,1
combatia,1
pertur-,1
oceuparó,1
cnlfrael,1
álderredor,1
enaq-,1
refiítir,1
fólos,1
deítruyeíte,1
lerufalécógrápo,1
engañofaméte,1
faludarófe,1
pátado,1
verfuroftro,1
entendiédo,1
defcubiertojfalióál,1
capharfalama,1
denicanorco-,1
nicntos,1
norál,1
lalieron,1
taludarlo,1
foberuiaméte,1
yjurando,1
coniradixo,1
sinomefuere,1
bolmendoen,1
áeíla,1
cafaryfaliófe,1
efcogifte,1
inuocaíte,1
aeuetda-,1
darfa,1
í'ií'',1
porquantoteblafphe-,1
maronje',1
itdicitf,1
júzgalo,1
dadrparaque,1
diadef-,1
adazerhaftavenir,1
gazará,1
defeñal,1
ablentauanlos,1
cóa,1
hazianlos,1
prefade,1
iosañosalos,1
komands,1
reqmere,1
gyc,1
roma-,1
fellegauan,1
confirmauáa-,1
enfuetas,1
gala-,1
efpaña,1
apederado,1
cooftancia,1
laregion,1
plagaá,1
áphi-,1
yáperfen,1
reyescdelos,1
citheos,1
antiochoelgran,1
cauailefía,1
defpuesdel,1
naíten,1
rehe-,1
laslndias,1
lydos,1
eumenes,1
en-grecia,1
dcftruyrlos,1
embiaroo,1
vncapitá,1
sefiorio,1
conferuauan,1
qtodos,1
reynaflen,1
quequcrian,1
amouian,1
deceríe,1
cófultauá,1
modelt,1
hóbreel,1
roagiílrado,1
obedecieífená,1
cócenció,1
aeupolemo,1
deelea-,1
compnñia,1
quitaifen,1
íf-,1
iudasmachabeo,1
paíiiay,1
quefeamos,1
eferiuie-,1
errtablas,1
ierufalpm,1
vuieffe,1
mouiere,1
qualesquicra,1
íegü,1
fuflfriere,1
embien,1
baftimétos,1
finrecebir,1
temejantcfi,1
mouie-,1
íocorro,1
permi,1
ttiere,1
bafti-,1
cócertaron,1
afiidir,1
confen,1
añidieren,1
quitaren,1
ytábien,1
porqhas,1
agrauadotu,1
quexáren,1
buelite,1
enludea,1
taachaheo,1
thoridad,1
leuatado,1
onathxs,1
auiaíído,1
llic,1
yfuexercito,1
iudeaá,1
bacchidesyá,1
maíaloth,1
arbelas,1
acercaró,1
cícuéta,1
leuátaronfe,1
áberea,1
leafa,1
fecretamé-,1
tedel,1
lea-,1
appremiaua,1
quequedauá,1
leuátemof-,1
eftoruauan,1
bueluetc,1
acontez-,1
múranos,1
ynode-,1
lacaualleria,1
efcuadror,1
nimofos,1
defhecho,1
figuiolos,1
enterrarólo,1
elpoderofo,1
elquelibra-,1
magnifícécia,1
todalaprouincwfeleoantó,1
inquinan,1
efearnecia,1
curaua,1
adema-,1
afphar,1
embióáfu,1
batheos,1
tomaffén,1
fardaje,1
iambri,1
conlaprefa,1
iá-,1
hazianvnas,1
fpofauan,1
madaba,1
acordádoíe,1
efeondieroníé,1
ykmuchos,1
deípoios,1
múdeos,1
íingre,1
tornáron-,1
jprofsigiie,1
bacchidesjvino,1
qadoirr,1
keaqui,1
lupar,1
eftédiendo,1
ycayeronenaqueldiadelapartede,1
confórtale-,1
bethoró,1
thaninatha,1
thopo,1
furá,1
ygazará,1
cafhllo,1
cimo,1
barlos,1
delaca-,1
yhetas,1
áderribar,1
defeoyútado,1
difponer,1
dizieu-,1
quelonathas,1
dieronleel,1
elfeleuantó,1
cincuentavos,1
yionathas,1
recojeron,1
bethbeffen,1
fortificáronla,1
cíj,1
beffen,1
exando,1
odaram,1
phaferon,1
fusmifmas,1
ysimon,1
ypelearon,1
contrabacchides,1
cólejo,1
itar,1
boluerle,1
pnfioneros,1
procuraría,1
prifíoneros,1
torno-,1
dcfarraygó,1
ionatbai,1
confedera,1
nath,1
vtolomeo,1
fauorecido,1
encucn,1
qfedeziael,1
hluftre,1
occupó,1
ptolemay,1
recibieronlo,1
faliole,1
enfaldándolo,1
adelátemoíhos,1
quehezimos,1
fbrtaleza,1
excito,1
edificaf-,1
quadradas,1
fortificar-,1
yloseftrangcros,1
quebacchides,1
deíamparó,1
quedemetrio,1
auiahechoálonathas,1
uiendole,1
lentías,1
paílado,1
hagámoslo,1
nncftro,1
yefcriuiole,1
vnalctra,1
embíoleá,1
poderofb,1
conuenié-,1
aoraportátohazemoste,1
oyfummo,1
mígo,1
confientas,1
fanéla,1
feptiroo,1
taeneldia,1
íolemnedelos,1
tabernáculos,1
tofeplio,1
entrifteciofe,1
ije,1
cerfe,1
esfereuir,1
efcriuioles,1
oydohemos,1
confederació,1
hemofnos,1
legrado,1
pagaroshemos,1
foltaroshemos,1
prefta-,1
hazeroshemos,1
pendones,1
tercias,1
adelántela,1
prefe-,1
feaíánfta,1
deelia,1
cftuuiere,1
yquetodoslosdiasfeftiuos,1
ylosíá,1
los'dias,1
diasantes,1
deldia,1
folemne,1
remifsió,1
eícrip-,1
porlasgrandes,1
niciones,1
yquedeeftosfean,1
conftituydos,1
feanfeñalados,1
biuá,1
aptolemayday,1
alteroplo,1
pertenez-,1
gieren,1
losgaftosfedende,1
credito,1
feacordaron,1
plugoles,1
fíguio-,1
ycreció,1
peleahafta,1
muorto,1
yembioalexandroáptolomeorey,1
iofeplio,1
mérifageros,1
diziendoanfí,1
porquantoyohetornadoenmirey-,1
pofley,1
conuemen,1
creuiftermas,1
falme,1
ptolema-,1
vnoálotro,1
ptolemaydaen,1
ledióáfu,1
faliefle,1
peftilenciales,1
dehmas,1
dcfnudará,1
femar,1
negó-,1
ciojni,1
molerto,1
acufado-,1
cretaá,1
trirte,1
cclefy,1
ianinia,1
eflecutas,1
minémosnos,1
quienfoyyo,1
dezirtehán,1
fenciarporque,1
futrirla,1
loppe,1
cerrá-,1
batióla,1
losqueeftauanenla,1
ciudadjle,1
iop-,1
ypartiofeá,1
lofíguió,1
fecretamen-,1
embof-,1
cadaá,1
oauiamandado,1
hartaquelcs,1
eíparzida,1
defpojosjy,1
alfentolo,1
enfaldar,1
comoe-,1
pariétes,1
poflcfsion,1
fuyerno,1
kle-,1
andró,1
qualfauorece,1
heibo,1
férvi-,1
yencelos,1
vnexer-,1
iofanu,1
citoinnumerablecomo,1
ña-,1
juntarlo,1
ialian,1
ptolemay-,1
iiefleo,1
receb,1
masaptolemeo,1
moítraronleel,1
paradeípertarodio,1
recebirál,1
enlop-,1
grandepompa,1
faludaronfe,1
leuthero,1
álamar,1
ypenfaua,1
federacion,1
mrhijala,1
eud,1
haprocurado,1
diciaua,1
infamaua,1
rebelado,1
íacóele-,1
cncuétro,1
deshizolo,1
embtola,1
hizierou,1
oyendolo,1
áptolemayday,1
qde-,1
xafle,1
hablarfe,1
perfíftieífe,1
lemayda,1
aecufaciones,1
confirmóle,1
ypidió,1
fiorias,1
confíntióen,1
lrey-,1
efías,1
eferiuimosa,1
laílhenes,1
trosas,1
laahenes,1
leyeí,1
certadas,1
feñorias,1
aphercma,1
ramatha,1
perte-,1
afsignadas,1
aerifican,1
reyrecebia,1
deuidos,1
pagauá,1
foliamos,1
concedemos,1
feapueíto,1
minente,1
íiftia,1
yf-,1
auiaentonces,1
vntriphon,1
emalchuel,1
incitóle,1
queechalfe,1
ydemetrio,1
ennoble-,1
quemeayuden,1
haydo,1
tomáronlas,1
juntádofeá,1
apoderauan,1
dieítrai,1
ceífen,1
combatirnos,1
ydefmintió,1
triphen,1
exercitosque,1
auiaeíparzido,1
ytriphontomó'lasbeftias,1
yoccu-,1
póáantiochia,1
phantc,1
conftituyo,1
rtir,1
dordefde,1
haftalos,1
cuida-,1
yjuntofeáel,1
honradamente,1
ágaza,1
lacercó,1
laqueóla,1
áleru-,1
cadcs,1
qucriédo,1
salióles,1
demandáronle,1
genefar,1
aíbr,1
queelcampo,1
ylaembofcada,1
calphi,1
fusvefti-,1
tornaronfeá,1
íífwrt,1
onatkx,1
icrujaum,1
dclripbou,1
trayciov,1
itofcpho,1
aionathas,1
opportu-,1
ayundaua,1
renoiur,1
laccdemonia,1
vinietó,1
lleuaflén,1
utó,1
lacedemoni-,1
erman,1
paífadocario,1
uaeavofotros,1
oniasfum,1
honra-,1
ziafaber,1
iibrosjque,1
viaquefimos,1
arniftad,1
paludo,1
yaunque,1
fiicioncs,1
aucenos,1
combatidos,1
moieftos,1
derados,1
cóque,1
laton,1
deración,1
aluden,1
osdén,1
renouació,1
pondierdes,1
eferiuierdes,1
protperidad,1
íeíte,1
torriauan,1
vínoles,1
amathire,1
traíten,1
velafl,1
víanlos,1
yííguiolos,1
leuthcro,1
zabadeos,1
nrafco,1
calon,1
cercanasjy,1
dede-,1
íeuantarvna,1
tuuieifcn,1
reparáronlo,1
caphenata,1
adiada,1
sephela,1
rofepi,1
aíta,1
eílender,1
caá-,1
mitiría,1
bethían,1
vinoábethfan,1
eftenderla,1
honrradamen,1
alabólo,1
obedecief-,1
fati-,1
giendote,1
tregartelahé,1
negociosjy,1
tornarmehe,1
creyendolo,1
rnayda,1
dertruyeflen,1
auiaperecido,1
animaronfe,1
tornaron-,1
procuraróde,1
combatamoílos,1
mtwrto,1
trtphommata,1
irmfmo-,1
knúoiho,1
yfttrpa,1
sitnontomaa,1
gaxíi-,1
animandolos,1
porlasleyesy,1
qdo,1
acaezca,1
detribulacion,1
feruar,1
írnuertros,1
deltruyrnos,1
tomaa,1
enioppe,1
addus,1
biole,1
dtticdp,1
cuétas,1
ciétalctos,1
foltádolo,1
foltarlohemos,1
ionit,1
talc-,1
mintió,1
foltóá,1
vinotriphó,1
pordóde,1
biaró,1
aprefu-,1
raífeá,1
yáembiarles,1
vitualla,1
quedóle,1
yllegandoabafcama,1
toruó,1
huefosde,1
enterrólos,1
dín,1
efeulpidos,1
viítos,1
nauegaífen,1
ellees,1
eítrago,1
reedificólas,1
detri-,1
phonnoeran,1
oroyct,1
futlten,1
concerta-,1
deuiades,1
efcri',1
uirenlas,1
inftrumcntos,1
veftidosjy,1
clamaró,1
pidien-,1
dieiten,1
dolosjy,1
bendizien-,1
pufieíten,1
eíte-,1
confentidos,1
vendeny,1
diefti,1
enemigó,1
diasfe,1
celebraf-,1
fortifició,1
habitaíte,1
gaza-,1
remetí,1
abane,1
lacede,1
loprendiefle,1
prendiólo,1
arfa-,1
eufanchó,1
enftñoreofe,1
refiílieíte,1
vnolabraua,1
vertían,1
honrrofamente,1
qfueíten,1
nombra',1
alegrafte,1
aflentaua,1
baso,1
acometieffe,1
confirmauaá,1
moniosfc,1
pofleya,1
efcnuieronle,1
amiftades,1
leydas,1
deloslacedcmonios,1
vueftragloria,1
anrio-,1
lafon,1
reccbirlos,1
rrof,1
riaqde,1
eferiui-,1
fúmmo,1
defpuesde,1
simóembió,1
menio,1
efeudode,1
cófirmar,1
cófederacion,1
cófirraaró,1
puíicró,1
hber,1
eferiuierólo,1
qualespufieró,1
encolúnas,1
diasdel,1
deelul,1
afaramel,1
conuento,1
ennueftra,1
matarhias,1
aduerlarios,1
manecieífen,1
afié-,1
hollaryíá-,1
quearfu,1
eíléder,1
reíiftió,1
galló,1
ellauan,1
enemigosjy,1
repara-,1
leal-,1
deíteó,1
jurticiay,1
grandecer,1
audad,1
rradamente,1
simón-,1
ieuantafleprophetafieh,1
pufieííe,1
efcriptos'en,1
pudief,1
ntradezir,1
cóuocar,1
cóftituyr,1
confitió,1
leplugo,1
preíidir,1
fucf,1
lacíígni,1
lovuieflen,1
antiocboha,1
efauores,1
simoy,1
tripbon,1
buetuen,1
antiocbo,1
embióletras,1
princide,1
pcflilcntes,1
oceuparon,1
deféder,1
rertaurarlo,1
porloqualheayuntado,1
qhá,1
immunidades,1
quetehanfoltado,1
permitto,1
hbrejyq,1
tuuieremos,1
honrraremos,1
traglona,1
manifertada,1
lofcpho,1
benelañocientoyfetentay,1
tnphó,1
dorara,1
porqfabia,1
amóto-,1
nauá,1
doram,1
camllos,1
porlaparte,1
anfiquelaciu,1
apremiada,1
contenian,1
simonpríncipc,1
delossacer-,1
nouar,1
mueuá,1
pelearen,1
acogieren,1
ávo,1
entregarlosheys,1
caltigue,1
eftomifmofe,1
efcriuióal,1
attalo,1
arathe,1
sáfama,1
spar,1
myndo,1
sicyó,1
samo,1
pam-,1
philia,1
lycia,1
halicarnafo,1
pharfe,1
sidam,1
gnido,1
cyrene,1
metiendoííéprelama,1
átry-,1
pudieítefalir,1
ayudaften,1
cóceita-,1
embioleá,1
roigos,1
trataíte,1
entregadme,1
hechoá,1
moueroshemos,1
recitó-,1
lerefpondió,1
poíteemosjíí,1
pofley-,1
injuítamentc,1
portünidad,1
defendimos,1
i-oo,1
porelias,1
thofayda,1
mastriphóhuyóenvnnauioenor-,1
ácendebeo,1
mouiefle,1
caífe,1
cerraíte,1
falielfen,1
corrieflenlos,1
bityda,1
cendebee,1
antioclio,1
traedor,1
lerübo,1
stmonya,1
jttt,1
loamelcjual,1
degaza,1
ofe',1
tóáfu,1
cendebeoauia,1
yioá,1
drofperidad,1
suc-,1
durmie,1
yloá,1
paltaron,1
ydiuidió,1
cótrarios,1
íacras,1
heridos',1
acogeron,1
bubo,1
cápaíía,1
enfoberueciédofe,1
preté-,1
yandádo,1
temédofolicitud,1
ouzeno,1
desabat,1
abubo,1
dificado,1
doch,1
briagados,1
eferiuiendo,1
embioleápedirexercito,1
vinieffen,1
corrieíte,1
efpantofe,1
valctias,1
lasqua,1
valerofamente,1
machttbeos,1
lóí,1
efcriuen,1
haxiendofelo,1
diosgraci,1
poregypto,1
rsató',1
bueña,1
rreys,1
defaropararos,1
eltiempo,1
aquieftamosorádo,1
feíenta,1
yaífalto,1
bqueiafon,1
feapartaró,1
yofrecimos,1
encendimos,1
láparas,1
propuíimos,1
óralos,1
lostabernaculos,1
ariírobolo,1
dossacerdotes,1
deíteanlalud,1
sien-,1
siédo,1
hazemoslc,1
batallado,1
inuin,1
cible,1
dedote,1
prefentaiten,1
apedradas,1
defpedacandolos,1
sjos,1
purifica-,1
hanos,1
ceftano,1
hazeroslo,1
quevofocros,1
lett,1
occultamente,1
dieronlo,1
vnpozo,1
fupieítc,1
paftddos,1
elembióalos,1
bufcaflen,1
gralta,1
queiafacaíten,1
truxerten,1
rociar,1
elfolrefplandeció,1
fnego,1
uillaron,1
ylaoracion,1
denehemias,1
eradeefta,1
terribiey,1
fuertejuftoy,1
foloiuño,1
todopodero-,1
fanaificala,1
cógrega,1
efparzimiento,1
nofpreciados,1
affligea,1
vltrajan,1
rociadas,1
refplandecia,1
halladaagua,1
qualnehcmias,1
crtauan,1
confederando,1
yerta-,1
minándolo,1
lugare-,1
phthar,1
punficació,1
nephthar,1
fiabylonia,1
efcódio,1
autlnrdeef-,1
profejfa,1
abreutar,1
btjloria,1
lajéete,1
eferiptosque,1
prophetamádó,1
lleuadoí,1
tomafícn,1
tábieo,1
oluidaíten,1
gañaften,1
amonertauales,1
roifmaefcriptura,1
fuiítcn,1
qualmoyfen,1
fubiópara,1
cuena,1
lopudie-,1
moítrariaa-,1
manifeftana,1
mage-,1
aurianuue,1
magní-,1
ficamente,1
oífreció,1
fuperfecció,1
facrifició,1
mifmamanera,1
elholocauíto,1
iojts,1
queporquantola,1
fumida,1
lftas,1
cnptos,1
denehemras,1
hbreria,1
hareysjfi,1
celebrardes,1
reíti-,1
tuyó,1
cerdoc,1
fanftuario,1
denof-,1
quepeleauan,1
prouícia,1
pufieffea,1
yinftauraíten,1
famofifsimo,1
reftituyeflén,1
tranquillidad,1
fiendoles,1
trabajaremos,1
comprehenderlas,1
laconfufiony,1
quequie,1
hiílorias,1
fieren,1
deleitación,1
abreuiar,1
defudor,1
apparejan,1
difi-,1
cultadlas,1
licuaremos,1
tratacion,1
neo',1
laabreuiacion,1
maeíl,1
uacafa,1
conuieneque,1
feafolicito,1
baílale,1
confidere,1
hiñoria,1
breuedad,1
profeguida,1
hiftdria,1
abreuiadór,1
comentaremos,1
nar-,1
baftádopor,1
eftrecharfe,1
hiítoria,1
omatpatnmo,1
selettco,1
heliodoro,1
jbros,1
catliva,1
habitandofepuesia,1
sanfta,1
guardádofe,1
honrraífen,1
niasjvinofeáapolomo,1
detharfeas,1
tenecia,1
facnfícios,1
numerable,1
eicogió,1
eneifecucionelpropoutodel,1
hegaíte,1
ferecebido,1
pregútando,1
mortro-,1
depoíitos,1
debiudas,1
dehyrcano,1
ausondadry,1
calúmado,1
q-uatro,1
delafan,1
idaddellugary,1
inuiolable,1
comendado,1
fifeo,1
veftidu-,1
depoí,1
conieruaífe,1
deportado,1
erahendo,1
decla,1
mirauá,1
concurrían,1
lupplicac,1
